credit_limit,age,pay_delay_sep,pay_delay_aug,bill_amt_sep,bill_amt_aug,pay_amt_sep,pay_amt_aug,target
140000.0,42,0,0,138391.0,135476.0,6300.0,6500.0,1
500000.0,44,0,0,120452.0,190135.0,100000.0,50000.0,0
300000.0,42,0,0,168796.0,165430.0,7010.0,6000.0,0
210000.0,42,-2,-2,0.0,0.0,0.0,0.0,0
150000.0,49,-1,-1,575.0,25622.0,25622.0,4992.0,0
360000.0,37,-2,-2,10072.0,7728.0,7728.0,2344.0,0
250000.0,36,0,0,107476.0,87000.0,5143.0,10025.0,0
30000.0,44,0,0,21007.0,27506.0,7200.0,0.0,0
200000.0,42,-1,-1,796.0,770.0,770.0,0.0,0
130000.0,35,0,0,128649.0,100902.0,5500.0,7328.0,0
290000.0,49,0,0,52894.0,0.0,21560.0,0.0,0
100000.0,35,-1,0,50327.0,51326.0,1835.0,1902.0,0
40000.0,43,-1,-1,780.0,177.0,177.0,1583.0,0
130000.0,39,0,0,91982.0,99328.0,8900.0,0.0,1
160000.0,34,-2,-2,717.0,594.0,597.0,1223.0,0
150000.0,35,-2,-2,0.0,26660.0,26660.0,858.0,0
130000.0,45,-1,0,131221.0,128161.0,10006.0,5069.0,0
180000.0,39,-2,-2,0.0,0.0,0.0,0.0,1
150000.0,30,0,0,61785.0,63150.0,3000.0,6000.0,0
100000.0,31,-2,-2,4576.0,1872.0,1872.0,2517.0,1
30000.0,31,0,0,26830.0,30900.0,5000.0,0.0,0
160000.0,25,-1,0,6087.0,1934.0,1000.0,11426.0,0
50000.0,28,-1,3,1876.0,1690.0,0.0,0.0,1
130000.0,29,0,0,67260.0,69269.0,4000.0,5000.0,0
140000.0,31,0,0,137254.0,92636.0,3320.0,3500.0,0
340000.0,32,0,-1,11049.0,57301.0,57301.0,3000.0,0
340000.0,33,-2,-1,1632.0,3121.0,2027.0,39774.0,0
90000.0,35,2,2,89282.0,91247.0,6201.0,0.0,0
300000.0,42,0,0,281000.0,291482.0,15000.0,12039.0,0
50000.0,25,0,0,37034.0,37698.0,1586.0,1624.0,0
50000.0,37,0,0,48890.0,49083.0,1787.0,2247.0,0
100000.0,42,-2,-2,0.0,0.0,0.0,3168.0,0
20000.0,40,3,3,18244.0,17670.0,0.0,0.0,0
160000.0,30,0,0,86454.0,61510.0,3000.0,3000.0,1
390000.0,32,-1,-1,2075.0,0.0,0.0,682.0,0
30000.0,39,-1,2,1937.0,640.0,0.0,1751.0,1
20000.0,46,1,2,3098.0,2901.0,0.0,1000.0,1
210000.0,31,0,0,168161.0,133113.0,5000.0,5032.0,0
300000.0,31,-2,-2,0.0,0.0,0.0,0.0,0
220000.0,31,-1,-1,232.0,0.0,0.0,0.0,0
270000.0,33,0,0,68589.0,58751.0,6000.0,2028.0,0
90000.0,40,2,2,4918.0,4694.0,0.0,2100.0,1
360000.0,27,0,0,214711.0,179651.0,10440.0,13360.0,0
300000.0,29,1,-2,0.0,0.0,0.0,0.0,0
310000.0,31,0,0,313956.0,314859.0,11000.0,12500.0,1
130000.0,31,0,0,95292.0,97544.0,4600.0,4000.0,0
80000.0,29,-1,-1,2175.0,358.0,358.0,1872.0,0
280000.0,34,-2,-2,6398.0,8321.0,8331.0,12805.0,0
80000.0,44,0,0,45412.0,32091.0,1900.0,5400.0,1
130000.0,39,1,2,4867.0,3189.0,0.0,2946.0,0
270000.0,42,-1,-1,1870.0,0.0,0.0,8091.0,0
20000.0,41,-1,-1,958.0,1546.0,1546.0,1156.0,0
260000.0,36,0,0,122825.0,88273.0,5000.0,6000.0,0
170000.0,47,0,0,62927.0,36885.0,1566.0,1606.0,0
160000.0,35,-1,-1,19082.0,2815.0,2815.0,27380.0,0
240000.0,35,-2,-2,5757.0,2904.0,3242.0,24685.0,0
170000.0,36,-2,-2,2848.0,1941.0,1941.0,0.0,0
500000.0,40,0,0,215508.0,214460.0,10004.0,10025.0,0
260000.0,38,-2,-2,629.0,622.0,625.0,3084.0,1
150000.0,36,0,0,43544.0,47751.0,5000.0,5000.0,0
500000.0,36,-2,-2,8561.0,682.0,1364.0,15714.0,1
320000.0,34,0,0,1800.0,0.0,0.0,312.0,0
90000.0,34,0,0,18358.0,14764.0,1300.0,1300.0,0
300000.0,43,-2,-2,2936.0,1669.0,1676.0,743.0,0
200000.0,36,1,2,73459.0,76308.0,4500.0,4000.0,0
160000.0,44,2,2,1500.0,0.0,0.0,0.0,1
120000.0,29,-2,-2,0.0,0.0,0.0,0.0,0
120000.0,30,2,-1,416.0,416.0,416.0,416.0,1
90000.0,30,1,2,88093.0,85730.0,0.0,1984.0,1
170000.0,31,-2,-2,6015.0,7810.0,7820.0,26058.0,1
170000.0,33,0,0,144031.0,147135.0,5500.0,14000.0,0
500000.0,33,-2,-2,10486.0,32539.0,32648.0,11000.0,0
240000.0,33,0,0,239278.0,237018.0,9582.0,9963.0,0
230000.0,30,0,-1,4942.0,2554.0,2554.0,1000.0,0
210000.0,32,-2,-2,0.0,0.0,0.0,0.0,0
400000.0,33,-1,-1,10858.0,15892.0,16000.0,2600.0,0
150000.0,41,0,0,88818.0,90585.0,3241.0,3358.0,1
50000.0,27,-1,-1,6018.0,0.0,0.0,0.0,0
150000.0,28,0,-1,12780.0,850.0,850.0,850.0,1
230000.0,28,-2,-2,0.0,0.0,0.0,0.0,1
470000.0,28,0,0,178262.0,177644.0,6100.0,6000.0,0
30000.0,28,3,2,1200.0,1200.0,0.0,0.0,1
100000.0,29,1,-2,0.0,0.0,0.0,0.0,0
30000.0,34,0,0,8090.0,0.0,0.0,6253.0,1
110000.0,40,0,0,96950.0,93571.0,3255.0,3056.0,0
300000.0,39,2,0,36656.0,37672.0,1929.0,4000.0,0
240000.0,37,-1,-1,374.0,1823.0,1823.0,1788.0,0
350000.0,28,1,2,358895.0,346575.0,0.0,14579.0,1
220000.0,28,-2,-2,2956.0,2968.0,2968.0,3054.0,0
400000.0,35,-2,-2,26930.0,11187.0,11187.0,16596.0,0
500000.0,40,0,0,26102.0,33012.0,33009.0,50018.0,0
280000.0,48,0,0,166473.0,167864.0,7750.0,5195.0,0
30000.0,37,-2,-2,108.0,709.0,709.0,11726.0,0
20000.0,49,0,0,16715.0,16719.0,1271.0,1300.0,0
270000.0,29,1,-1,-9.0,3265.0,3274.0,6129.0,0
270000.0,34,0,0,126642.0,127741.0,4500.0,7028.0,0
400000.0,34,0,0,45514.0,42620.0,4854.0,5005.0,0
320000.0,39,0,0,91224.0,93025.0,10000.0,10000.0,0
430000.0,30,0,0,62774.0,68284.0,10284.0,10806.0,0
140000.0,31,1,-2,0.0,0.0,0.0,0.0,1
70000.0,31,0,-1,9319.0,3652.0,3652.0,2284.0,0
110000.0,31,0,0,7398.0,2009.0,1500.0,1177.0,0
30000.0,31,0,0,28731.0,27927.0,1656.0,1545.0,0
550000.0,32,2,0,548551.0,546741.0,21094.0,22863.0,1
310000.0,47,-1,0,2257.0,5202.0,3000.0,3000.0,0
130000.0,32,0,0,126164.0,126080.0,6500.0,7000.0,0
130000.0,32,0,0,119720.0,120066.0,6000.0,5000.0,0
220000.0,34,0,0,154029.0,153012.0,5700.0,6000.0,0
300000.0,35,-2,-2,0.0,0.0,0.0,0.0,0
110000.0,35,-1,-1,1245.0,1245.0,1245.0,1490.0,0
50000.0,44,1,2,24622.0,26999.0,3100.0,1800.0,1
300000.0,40,-1,3,5130.0,4903.0,0.0,0.0,1
200000.0,36,-2,-2,3131.0,207.0,207.0,3599.0,0
360000.0,38,-1,-1,6904.0,-507.0,0.0,1502.0,1
500000.0,34,0,0,80630.0,80112.0,3000.0,3006.0,0
290000.0,42,0,0,19281.0,21654.0,6654.0,1476.0,0
430000.0,37,-2,-2,1013.0,0.0,0.0,2320.0,1
180000.0,34,1,-2,3700.0,4696.0,4696.0,3763.0,0
90000.0,35,0,0,35872.0,35687.0,1578.0,1583.0,0
280000.0,43,-2,-2,14633.0,5600.0,5600.0,13397.0,0
230000.0,37,0,0,29087.0,30589.0,2100.0,1000.0,0
70000.0,39,0,0,54801.0,52714.0,5336.0,1268.0,0
110000.0,38,-2,-2,4976.0,2532.0,2532.0,3102.0,0
70000.0,32,0,0,70122.0,69080.0,2431.0,3112.0,0
180000.0,32,-1,2,3305.0,1649.0,0.0,1473.0,0
240000.0,35,-2,-2,0.0,0.0,0.0,0.0,1
210000.0,40,-2,-2,0.0,0.0,0.0,0.0,0
20000.0,46,-1,-1,390.0,0.0,0.0,780.0,1
80000.0,48,0,-1,3188.0,6239.0,6239.0,1185.0,0
50000.0,33,0,0,13452.0,14524.0,1300.0,1300.0,0
80000.0,33,-1,-1,6607.0,6205.0,6205.0,675.0,0
80000.0,34,-1,-1,34827.0,27881.0,27881.0,12532.0,0
60000.0,34,1,-1,0.0,60559.0,60559.0,1126.0,0
360000.0,35,1,-2,0.0,0.0,0.0,22190.0,0
50000.0,48,1,4,10024.0,9723.0,0.0,0.0,0
200000.0,43,0,0,198595.0,194734.0,7003.0,7000.0,0
140000.0,42,1,-2,0.0,0.0,0.0,1497.0,0
180000.0,30,0,0,174104.0,171889.0,7000.0,8000.0,0
160000.0,32,0,0,18400.0,18699.0,10000.0,10018.0,0
200000.0,34,-2,-2,0.0,0.0,0.0,0.0,1
600000.0,38,1,2,51072.0,49889.0,0.0,4000.0,0
20000.0,46,4,3,15833.0,15286.0,0.0,2277.0,1
220000.0,44,0,0,215191.0,215969.0,10000.0,10000.0,0
140000.0,40,2,2,34359.0,33521.0,0.0,2000.0,1
240000.0,38,1,-2,0.0,0.0,0.0,0.0,1
150000.0,32,1,-1,-1474.0,137049.0,140916.0,10000.0,0
20000.0,32,-1,-1,2095.0,7733.0,7733.0,0.0,1
310000.0,32,0,0,69886.0,70950.0,2177.0,2216.0,0
230000.0,39,1,2,6499.0,4791.0,0.0,4858.0,0
130000.0,34,-2,-2,0.0,0.0,0.0,388.0,0
300000.0,31,-1,-1,16612.0,19099.0,19099.0,17865.0,0
300000.0,34,-1,-1,37505.0,57210.0,57210.0,36679.0,0
20000.0,29,2,2,19098.0,19953.0,1474.0,0.0,0
200000.0,33,1,2,18021.0,17374.0,0.0,3027.0,0
200000.0,40,-2,-2,531.0,0.0,0.0,2358.0,0
500000.0,28,-2,-2,4428.0,-31.0,0.0,0.0,0
80000.0,37,0,0,10559.0,11991.0,1621.0,5000.0,0
360000.0,29,-2,-2,0.0,0.0,0.0,0.0,1
30000.0,33,0,0,28938.0,30246.0,1800.0,1574.0,0
190000.0,44,0,0,162051.0,168517.0,17917.0,7601.0,0
350000.0,36,-2,-2,1133.0,0.0,0.0,1342.0,0
260000.0,31,-1,-1,2224.0,1996.0,2007.0,1501.0,0
190000.0,37,0,0,105679.0,115049.0,11000.0,6000.0,0
230000.0,34,-2,-2,0.0,0.0,0.0,615.0,0
650000.0,39,0,0,5865.0,0.0,0.0,1904.0,0
250000.0,32,-1,-1,10495.0,2150.0,2150.0,46975.0,0
700000.0,34,-2,-2,1878.0,4343.0,4354.0,804.0,0
270000.0,40,-1,-1,9658.0,8714.0,8781.0,6425.0,0
100000.0,43,0,0,94713.0,97503.0,4366.0,5100.0,0
260000.0,38,0,0,163550.0,166795.0,5966.0,7692.0,0
410000.0,33,-2,-2,4720.0,25488.0,25488.0,7022.0,0
520000.0,47,-2,-2,76762.0,107039.0,107124.0,19058.0,0
80000.0,39,0,0,77020.0,76246.0,3179.0,1699.0,1
450000.0,36,-2,-2,0.0,0.0,0.0,0.0,0
30000.0,45,0,0,25298.0,26866.0,2000.0,2000.0,0
600000.0,44,0,0,140179.0,112498.0,5000.0,8340.0,0
200000.0,34,-1,-1,692.0,-6.0,0.0,896.0,0
60000.0,34,2,0,60707.0,59675.0,2102.0,2922.0,0
280000.0,34,-2,-2,9103.0,6419.0,6439.0,12042.0,0
230000.0,36,-1,-1,1240.0,2078.0,2078.0,380.0,0
210000.0,31,-1,-1,1154.0,1368.0,1368.0,1080.0,1
60000.0,33,1,-2,1242.0,0.0,0.0,4028.0,0
270000.0,37,-2,-2,7842.0,6380.0,6380.0,16098.0,0
80000.0,41,-1,-1,3526.0,10129.0,10129.0,6100.0,0
80000.0,44,-2,-2,0.0,0.0,0.0,0.0,0
360000.0,40,-1,-1,4343.0,725.0,725.0,4268.0,0
300000.0,38,0,0,15001.0,12751.0,2318.0,0.0,1
270000.0,44,-2,-2,-106.0,2894.0,3000.0,25500.0,0
200000.0,46,-2,-2,2263.0,3441.0,3448.0,2124.0,0
20000.0,46,-1,-1,189.0,2249.0,2249.0,3551.0,1
20000.0,32,0,0,8217.0,9910.0,2000.0,2400.0,1
30000.0,33,2,2,29498.0,28718.0,1.0,2000.0,1
50000.0,35,0,0,45822.0,47173.0,2413.0,2832.0,0
230000.0,30,0,0,168708.0,161074.0,10699.0,5080.0,0
50000.0,39,1,2,16983.0,16413.0,0.0,5000.0,1
70000.0,31,0,0,9633.0,11462.0,2000.0,3000.0,0
100000.0,31,1,2,9311.0,5107.0,0.0,1647.0,0
100000.0,30,1,2,46809.0,47121.0,2000.0,0.0,0
210000.0,31,-1,-1,12618.0,6313.0,6344.0,16560.0,0
450000.0,31,-1,-1,2609.0,0.0,0.0,0.0,0
300000.0,31,0,0,92235.0,67283.0,4505.0,6039.0,0
140000.0,31,-2,-2,1399.0,1519.0,1519.0,1404.0,0
480000.0,32,-2,-2,11872.0,38933.0,40000.0,23479.0,0
100000.0,30,1,2,31708.0,30904.0,0.0,1850.0,1
110000.0,32,-1,0,3610.0,15427.0,12000.0,5000.0,0
100000.0,31,0,0,91344.0,92309.0,3309.0,4421.0,1
200000.0,31,-2,-2,0.0,950.0,950.0,0.0,0
100000.0,30,0,0,7384.0,10253.0,3000.0,0.0,0
50000.0,30,-1,-1,1500.0,0.0,0.0,0.0,1
20000.0,31,0,0,13080.0,10911.0,1500.0,2000.0,0
490000.0,31,0,0,470579.0,482733.0,19469.0,20000.0,0
90000.0,32,-1,-1,7563.0,-12.0,0.0,0.0,0
310000.0,32,0,0,141203.0,84594.0,7000.0,5500.0,0
240000.0,33,-2,-2,5000.0,0.0,0.0,5000.0,0
390000.0,32,0,0,16566.0,20213.0,9076.0,8000.0,0
140000.0,33,0,0,59097.0,59655.0,2137.0,2300.0,0
120000.0,33,-1,-1,332.0,332.0,332.0,538.0,1
30000.0,33,0,0,29666.0,29033.0,1763.0,1676.0,0
230000.0,32,-1,-1,399.0,1560.0,1560.0,1046.0,0
320000.0,32,0,0,13720.0,20219.0,8015.0,1140.0,0
110000.0,32,0,0,60558.0,30900.0,1900.0,0.0,0
60000.0,31,0,0,36434.0,39925.0,4100.0,4073.0,1
180000.0,32,-2,-2,-30.0,2200.0,2230.0,5643.0,0
430000.0,33,0,0,345053.0,336467.0,13206.0,36000.0,0
230000.0,33,0,-1,7990.0,13450.0,13450.0,56729.0,0
140000.0,33,1,-1,-23.0,5742.0,5765.0,0.0,0
180000.0,31,-1,-1,766.0,243.0,243.0,243.0,0
60000.0,31,1,2,20544.0,19921.0,0.0,1700.0,0
310000.0,31,0,0,86082.0,78328.0,3550.0,6000.0,0
320000.0,33,0,0,324160.0,295866.0,10067.0,11000.0,0
100000.0,33,-2,-2,3417.0,7366.0,7400.0,12146.0,0
120000.0,33,1,2,68493.0,70275.0,3500.0,0.0,1
260000.0,33,-2,-2,18480.0,3958.0,3978.0,0.0,1
170000.0,32,-1,-1,13880.0,6367.0,6593.0,9361.0,0
200000.0,31,-1,2,450.0,450.0,0.0,0.0,0
110000.0,31,1,2,76817.0,89765.0,15200.0,0.0,0
50000.0,32,0,0,5458.0,5175.0,1500.0,7956.0,0
350000.0,32,-1,-1,10362.0,42541.0,42541.0,10723.0,0
110000.0,31,0,-1,14268.0,2491.0,2491.0,0.0,0
240000.0,30,0,0,236823.0,241067.0,10279.0,10500.0,0
120000.0,30,2,-1,1248.0,1701.0,1701.0,0.0,0
150000.0,32,0,0,18519.0,19926.0,3000.0,4003.0,0
180000.0,34,-2,-2,10485.0,274.0,274.0,9333.0,1
200000.0,34,0,-1,13112.0,13011.0,13011.0,12000.0,0
250000.0,33,-1,-1,16317.0,0.0,0.0,0.0,0
350000.0,36,-1,-1,326.0,326.0,326.0,652.0,0
200000.0,36,-2,-2,0.0,0.0,0.0,0.0,0
30000.0,35,0,0,25239.0,26847.0,3000.0,3000.0,0
150000.0,45,0,0,141292.0,131970.0,4719.0,6419.0,0
380000.0,46,1,-2,0.0,0.0,0.0,224.0,0
180000.0,47,0,0,176424.0,164745.0,5896.0,6117.0,0
20000.0,35,1,2,16335.0,15780.0,0.0,3200.0,1
100000.0,49,1,2,103307.0,97590.0,0.0,4700.0,1
300000.0,36,-1,-1,8310.0,2592.0,2592.0,77000.0,0
450000.0,36,1,-2,5909.0,964.0,968.0,615.0,0
220000.0,35,2,2,29202.0,30420.0,2000.0,2600.0,1
500000.0,37,0,0,58448.0,60182.0,5000.0,10000.0,0
200000.0,45,-2,-2,0.0,10221.0,10221.0,1356.0,0
80000.0,35,1,2,78959.0,76699.0,0.0,6800.0,1
430000.0,46,-2,-2,9270.0,43717.0,43717.0,4153.0,0
200000.0,40,-2,-2,1521.0,-5.0,0.0,0.0,0
90000.0,36,-1,-1,3860.0,1770.0,1826.0,2150.0,0
200000.0,38,-1,-1,4891.0,28258.0,28258.0,14712.0,0
60000.0,47,0,0,9253.0,56120.0,50000.0,3000.0,0
250000.0,36,-2,-2,2200.0,0.0,0.0,0.0,0
200000.0,40,0,0,9141.0,9046.0,1138.0,1157.0,0
360000.0,45,-2,-1,0.0,2500.0,2500.0,0.0,0
200000.0,33,0,0,196304.0,195766.0,9000.0,8939.0,0
500000.0,41,-2,-2,6305.0,5692.0,6332.0,1742.0,0
200000.0,38,0,0,185155.0,180069.0,6500.0,8000.0,0
230000.0,44,0,0,230101.0,224517.0,10125.0,12966.0,0
50000.0,37,-1,-1,389.0,25352.0,25742.0,1435.0,0
260000.0,38,0,0,16995.0,12947.0,3087.0,33000.0,0
140000.0,39,0,0,27942.0,29472.0,2000.0,1600.0,0
320000.0,35,0,0,125567.0,125782.0,6831.0,12000.0,0
50000.0,39,0,0,48651.0,48939.0,2200.0,1739.0,0
150000.0,35,-2,-2,-10.0,8846.0,8856.0,6731.0,1
160000.0,36,-1,-1,1714.0,2845.0,2845.0,1000.0,0
500000.0,43,0,0,374802.0,355323.0,14000.0,14500.0,0
350000.0,44,-2,-2,8544.0,0.0,0.0,0.0,0
230000.0,48,-1,-1,3096.0,518.0,518.0,5003.0,1
200000.0,39,-1,-1,2485.0,3788.0,3798.0,5512.0,0
500000.0,39,0,0,229332.0,161360.0,7400.0,6000.0,0
130000.0,34,0,0,76589.0,77387.0,3400.0,4200.0,0
290000.0,34,0,0,25530.0,37737.0,15035.0,1539.0,0
210000.0,34,0,0,73415.0,76188.0,4002.0,4000.0,0
240000.0,36,-1,-1,330.0,3152.0,3152.0,5416.0,0
80000.0,36,-2,-2,6746.0,556.0,556.0,556.0,0
150000.0,36,0,0,127204.0,247984.0,5900.0,5000.0,1
200000.0,39,-2,-2,500.0,0.0,0.0,0.0,0
110000.0,36,2,2,112900.0,0.0,0.0,0.0,1
320000.0,33,0,0,71047.0,19161.0,2000.0,1300.0,0
340000.0,37,-1,0,20624.0,20651.0,8641.0,16400.0,0
380000.0,43,1,-2,0.0,0.0,0.0,0.0,0
150000.0,43,-1,-1,6940.0,6200.0,6200.0,6962.0,0
500000.0,37,-2,-2,747.0,0.0,0.0,0.0,0
500000.0,49,-2,-2,12871.0,5177.0,5177.0,4199.0,0
370000.0,44,-2,-2,0.0,1742.0,1742.0,0.0,0
360000.0,40,-2,-2,8736.0,969.0,974.0,6120.0,0
300000.0,39,-2,-2,2022.0,537.0,537.0,142.0,0
150000.0,37,-2,-2,0.0,0.0,0.0,596.0,0
210000.0,38,-2,-2,-81.0,-81.0,0.0,0.0,0
280000.0,39,-2,-2,1397.0,0.0,0.0,136.0,0
230000.0,44,-2,-2,14029.0,9035.0,9140.0,12039.0,0
360000.0,37,0,0,292725.0,296679.0,10638.0,11115.0,0
230000.0,40,-1,-1,1215.0,225.0,525.0,5703.0,0
450000.0,44,-2,-2,8521.0,15934.0,16080.0,7299.0,0
240000.0,34,2,0,5488.0,1788.0,1700.0,1090.0,1
300000.0,41,-1,-1,5770.0,0.0,0.0,0.0,0
240000.0,38,0,0,197231.0,185901.0,6702.0,7000.0,0
230000.0,37,-1,0,1054.0,2869.0,2000.0,3000.0,1
230000.0,41,-1,-1,12731.0,6684.0,7000.0,15000.0,0
240000.0,40,-1,-1,3204.0,4888.0,4888.0,0.0,1
160000.0,39,-2,-2,0.0,300.0,300.0,0.0,0
360000.0,39,-1,-1,3102.0,552.0,552.0,31051.0,0
160000.0,41,0,0,169867.0,126973.0,3360.0,92532.0,0
10000.0,42,0,0,8710.0,9601.0,1200.0,1172.0,0
430000.0,38,-1,-1,590.0,590.0,590.0,590.0,0
80000.0,39,1,2,21340.0,22389.0,1700.0,1280.0,0
310000.0,39,-1,-1,3803.0,678.0,681.0,3072.0,0
150000.0,41,0,0,20934.0,21364.0,1500.0,1500.0,0
200000.0,43,0,0,2893.0,0.0,0.0,230.0,0
210000.0,44,-1,-1,360.0,360.0,360.0,1234.0,0
400000.0,43,-2,-2,15000.0,18400.0,18400.0,15000.0,0
80000.0,40,-1,-1,2667.0,2035.0,2035.0,32194.0,0
160000.0,42,-1,0,34186.0,35186.0,1569.0,1895.0,0
170000.0,40,-1,-1,17914.0,1253.0,1253.0,4427.0,0
240000.0,41,-2,-2,5366.0,-34.0,0.0,6945.0,0
300000.0,33,2,2,279065.0,273067.0,0.0,10638.0,1
90000.0,44,2,2,1654.0,827.0,0.0,827.0,0
180000.0,35,-1,-1,11285.0,11781.0,11798.0,13694.0,0
210000.0,48,-1,-1,1417.0,-3.0,0.0,358.0,0
300000.0,42,1,-2,-694.0,-694.0,0.0,694.0,0
240000.0,37,3,2,164691.0,167489.0,7000.0,7000.0,1
170000.0,44,-2,-2,0.0,0.0,0.0,0.0,0
50000.0,37,0,0,43886.0,50411.0,2500.0,7026.0,0
50000.0,39,0,0,45989.0,47302.0,2081.0,2109.0,0
230000.0,39,-1,-1,900.0,1945.0,1945.0,0.0,0
310000.0,34,0,0,270776.0,263983.0,11080.0,8054.0,0
150000.0,35,1,-1,0.0,200.0,200.0,708.0,0
200000.0,35,-2,-1,0.0,185.0,185.0,1916.0,0
80000.0,39,2,2,129966.0,123747.0,9685.0,0.0,1
500000.0,37,-2,-2,6757.0,9505.0,9505.0,12176.0,0
20000.0,42,0,0,15379.0,17802.0,3000.0,2000.0,1
20000.0,46,0,0,11691.0,14179.0,3000.0,0.0,1
150000.0,34,-2,-2,0.0,0.0,0.0,0.0,1
100000.0,34,0,0,91674.0,91348.0,5004.0,3811.0,0
210000.0,44,-2,-2,11771.0,13462.0,13462.0,17706.0,1
300000.0,40,1,-2,0.0,0.0,0.0,0.0,0
80000.0,32,1,2,7604.0,7320.0,0.0,150.0,1
410000.0,31,0,0,134072.0,133604.0,15003.0,15877.0,0
90000.0,36,0,0,79642.0,79001.0,1580.0,19789.0,0
270000.0,43,0,0,135068.0,102743.0,5000.0,7000.0,0
360000.0,41,0,0,270553.0,255348.0,10900.0,12500.0,0
230000.0,38,0,0,67810.0,61602.0,1980.0,1823.0,0
150000.0,42,0,0,97066.0,95040.0,2000.0,0.0,0
150000.0,44,2,2,168179.0,159008.0,0.0,5684.0,1
350000.0,43,-2,-2,2124.0,3027.0,3048.0,2460.0,0
210000.0,43,-1,-1,7605.0,1170.0,1170.0,0.0,0
130000.0,44,0,0,40331.0,43929.0,5000.0,3390.0,0
500000.0,49,-2,-2,27936.0,2305.0,2305.0,9083.0,0
280000.0,48,2,-1,9511.0,35852.0,35852.0,1467.0,1
450000.0,39,-2,-2,8494.0,24178.0,25128.0,5318.0,0
200000.0,46,0,0,120343.0,121198.0,4342.0,4593.0,0
290000.0,34,0,0,53437.0,44037.0,1274.0,1200.0,0
170000.0,35,1,-2,0.0,0.0,0.0,0.0,0
380000.0,39,0,0,307388.0,280090.0,12936.0,9190.0,0
180000.0,35,1,-2,-18.0,-18.0,0.0,0.0,1
280000.0,35,-1,-1,6494.0,28723.0,28723.0,9432.0,0
200000.0,31,-2,-2,2167.0,9003.0,9003.0,1301.0,0
220000.0,40,1,-2,8359.0,14447.0,14518.0,6835.0,0
240000.0,38,2,2,107425.0,109678.0,5500.0,5500.0,1
470000.0,43,-2,-2,5631.0,404.0,404.0,0.0,0
280000.0,35,0,-1,10089.0,38936.0,40000.0,8069.0,0
200000.0,43,-2,-2,-109.0,-109.0,0.0,0.0,1
20000.0,46,1,2,8131.0,9042.0,1200.0,0.0,0
20000.0,34,0,0,18649.0,19727.0,1700.0,2000.0,0
290000.0,34,-1,-1,1915.0,6136.0,6151.0,0.0,0
20000.0,37,1,-2,-113.0,-113.0,1575.0,11000.0,1
150000.0,38,-2,-2,1544.0,463.0,463.0,1481.0,0
160000.0,36,-2,-2,-20.0,-20.0,0.0,3660.0,1
360000.0,36,-2,-2,0.0,0.0,0.0,0.0,1
160000.0,41,1,2,99496.0,97013.0,0.0,3879.0,0
400000.0,37,0,0,229714.0,222726.0,11477.0,8000.0,0
180000.0,36,0,0,14222.0,14701.0,1300.0,2902.0,0
120000.0,32,0,0,111441.0,113869.0,5596.0,5498.0,0
200000.0,33,-2,-2,1502.0,3806.0,3836.0,0.0,0
210000.0,39,-1,-1,5907.0,2615.0,2637.0,1220.0,0
70000.0,48,2,2,62775.0,64139.0,3000.0,3000.0,1
110000.0,38,0,0,195437.0,176420.0,5000.0,10000.0,1
30000.0,47,2,2,11652.0,12461.0,1300.0,0.0,1
40000.0,46,-1,-1,50.0,1850.0,1800.0,0.0,0
310000.0,41,-1,2,3640.0,1094.0,0.0,9453.0,0
200000.0,41,-1,-1,5592.0,0.0,0.0,1306.0,0
230000.0,39,0,0,24510.0,0.0,0.0,0.0,0
450000.0,33,-2,-2,3485.0,2989.0,3004.0,2289.0,0
80000.0,34,0,0,40570.0,41873.0,1983.0,4100.0,0
210000.0,43,0,0,209781.0,180962.0,6500.0,6601.0,0
130000.0,48,-1,-1,1778.0,0.0,0.0,109.0,0
500000.0,49,-2,-1,1088.0,4007.0,4031.0,10021.0,0
180000.0,38,-1,2,7098.0,4089.0,0.0,0.0,1
340000.0,36,1,-1,0.0,544.0,544.0,4881.0,0
450000.0,37,0,-1,37070.0,17596.0,17596.0,24965.0,0
80000.0,49,0,0,61267.0,61300.0,2179.0,2226.0,0
150000.0,47,-1,-1,2934.0,2843.0,2843.0,1445.0,0
210000.0,43,1,-2,0.0,0.0,0.0,0.0,0
380000.0,38,0,0,250755.0,212839.0,8339.0,7032.0,0
400000.0,46,0,0,43405.0,39802.0,15000.0,15000.0,0
80000.0,52,-2,-2,210.0,-2.0,0.0,928.0,0
240000.0,44,-2,-2,2771.0,4756.0,4756.0,3496.0,0
120000.0,50,0,0,118492.0,119637.0,6141.0,4474.0,0
60000.0,63,0,0,59471.0,59021.0,2400.0,1940.0,0
360000.0,54,0,-1,132387.0,11590.0,11606.0,70579.0,0
50000.0,50,2,2,27525.0,28669.0,1900.0,650.0,1
360000.0,50,-1,-1,846.0,1831.0,1831.0,2776.0,1
30000.0,51,0,0,22373.0,25363.0,3400.0,1400.0,0
500000.0,53,-2,-2,1200.0,0.0,0.0,3609.0,0
20000.0,54,3,2,6329.0,8488.0,2415.0,0.0,1
90000.0,56,-1,-1,1160.0,4701.0,4701.0,13882.0,0
80000.0,55,0,0,59838.0,63860.0,10000.0,5000.0,0
100000.0,54,1,2,66212.0,64021.0,0.0,6700.0,0
120000.0,51,0,0,82865.0,82741.0,3652.0,1258.0,0
100000.0,51,1,-2,0.0,0.0,0.0,0.0,1
